train_loss,val_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.7232076094150544,1.0352957705408334,0,1735623917,,False,1,7fc465c7,2024-12-31_05-45-17,87.35605907440186,87.35605907440186,414503,b378ea036eb9,172.17.0.2,87.35605907440186,1
1.0575257049798965,0.5586422371305525,1,1735624005,,False,2,7fc465c7,2024-12-31_05-46-45,88.27994012832642,175.63599920272827,414503,b378ea036eb9,172.17.0.2,175.63599920272827,2
0.744943503499031,0.392365100517869,2,1735624093,,False,3,7fc465c7,2024-12-31_05-48-13,88.03066873550415,263.6666679382324,414503,b378ea036eb9,172.17.0.2,263.6666679382324,3
0.5793835644125939,0.33166215574741365,3,1735624182,,False,4,7fc465c7,2024-12-31_05-49-42,88.09873390197754,351.76540184020996,414503,b378ea036eb9,172.17.0.2,351.76540184020996,4
0.48889887177944186,0.30812936974689364,4,1735624271,,False,5,7fc465c7,2024-12-31_05-51-11,89.03267192840576,440.7980737686157,414503,b378ea036eb9,172.17.0.2,440.7980737686157,5
