train_loss,val_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.9273224213123321,1.3251415238976478,0,1735623626,,False,1,186dd796,2024-12-31_05-40-26,52.0302050113678,52.0302050113678,414263,b378ea036eb9,172.17.0.2,52.0302050113678,1
1.3542842137813569,0.9809139749854803,1,1735623674,,False,2,186dd796,2024-12-31_05-41-14,48.72633457183838,100.75653958320618,414263,b378ea036eb9,172.17.0.2,100.75653958320618,2
1.0838663202524186,0.7854229593425989,2,1735623725,,False,3,186dd796,2024-12-31_05-42-05,50.47805953025818,151.23459911346436,414263,b378ea036eb9,172.17.0.2,151.23459911346436,3
0.9165708690881729,0.6869649193510413,3,1735623775,,False,4,186dd796,2024-12-31_05-42-55,49.94546055793762,201.18005967140198,414263,b378ea036eb9,172.17.0.2,201.18005967140198,4
0.80893270611763,0.6338913314640522,4,1735623824,,True,5,186dd796,2024-12-31_05-43-44,49.04885268211365,250.22891235351562,414263,b378ea036eb9,172.17.0.2,250.22891235351562,5
